application_number,foreign_parent_id,foreign_parent_date,parent_country
16975326,10 2019 104 484.7,2019-02-21,GERMANY
16973599,2019-056440,2019-03-25,JAPAN
16972992,201810582246.2,2018-06-07,CHINA
16972992,201910341048.1,2019-04-25,CHINA
16972992,201811293648.7,2018-11-01,CHINA
16977873,2018-043790,2018-03-12,JAPAN
16971510,201810081717.1,2018-01-29,CHINA
16977718,201810174546.7,2018-03-02,CHINA
16977692,10-2018-0026147,2018-03-06,REPUBLIC OF KOREA
16977692,10-2019-0024704,2019-03-04,REPUBLIC OF KOREA
16976196,1803226.8,2018-02-28,UNITED KINGDOM
16976196,1810226.9,2018-06-21,UNITED KINGDOM
16976196,1819045.4,2018-11-22,UNITED KINGDOM
16977525,2018-043329,2018-03-09,JAPAN
16977878,2018-039033,2018-03-05,JAPAN
16978206,2018-040396,2018-03-07,JAPAN
16978168,2018-043995,2018-03-12,JAPAN
16977980,18305244.8,2018-03-07,EUROPEAN PATENT OFFICE (EPO)
16978441,1803491.8,2018-03-05,UNITED KINGDOM
16977894,10-2018-0026144,2018-03-06,REPUBLIC OF KOREA
16977894,10-2019-0024703,2019-03-04,REPUBLIC OF KOREA
16978716,OM/P/2018/00061,2018-03-08,OMAN
16978919,1851852,2018-03-05,FRANCE
16978291,2018-043404,2018-03-09,JAPAN
16978714,18161521.2,2018-03-13,EUROPEAN PATENT OFFICE (EPO)
16979192,201910322004.4,2019-04-22,CHINA
16979010,102018106774.7,2018-03-22,GERMANY
16979102,201810196524.0,2018-03-09,CHINA
16979102,201810806560.4,2018-07-20,CHINA
16979102,201811039594.1,2018-09-06,CHINA
16979102,201811495012.0,2018-12-07,CHINA
16979195,201810212171.9,2018-03-15,CHINA
16979195,201810835038.9,2018-07-26,CHINA
16979297,2018-051228,2018-03-19,JAPAN
16978428,201810184689.6,2018-03-06,CHINA
16978428,201811505553.7,2018-12-10,CHINA
16979257,2018-154914,2018-08-21,JAPAN
16980379,101810139637.7,2018-02-11,CHINA
16978447,18160274.9,2018-03-06,EUROPEAN PATENT OFFICE (EPO)
16979371,2018-044407,2018-03-12,JAPAN
16979791,10-2018-0167787,2018-12-21,REPUBLIC OF KOREA
16980399,102019000001479,2019-02-01,ITALY
16980075,10 2018 002 234.0,2018-03-15,GERMANY
16980176,PCT/US18/055732,2018-10-12,UNITED STATES OF AMERICA
16980406,201810659330.X,2018-06-25,CHINA
16980700,201810726043.6,2018-07-04,CHINA
16980785,18163918.8,2018-03-26,EUROPEAN PATENT OFFICE (EPO)
16980731,18162100.4,2018-03-15,EUROPEAN PATENT OFFICE (EPO)
16981206,258287,2018-03-21,ISRAEL
16981070,18162032.9,2018-03-15,EUROPEAN PATENT OFFICE (EPO)
16981088,201810215698.7,2018-03-15,CHINA
16981679,2018109400,2018-03-16,RUSSIAN FEDERATION
16980760,10-2019-0024949,2019-03-04,REPUBLIC OF KOREA
16980760,10-2018-0030777,2018-03-16,REPUBLIC OF KOREA
16980817,10-2018-0029986,2018-03-15,REPUBLIC OF KOREA
16980817,10-2018-0036925,2018-03-30,REPUBLIC OF KOREA
16980817,10-2019-0028910,2019-03-13,REPUBLIC OF KOREA
16981510,1804249.9,2018-03-16,UNITED KINGDOM
16981595,19305174.5,2019-02-12,EUROPEAN PATENT OFFICE (EPO)
16981110,10-2018-0069234,2018-06-15,REPUBLIC OF KOREA
16981110,10-2018-0118369,2018-10-04,REPUBLIC OF KOREA
16981110,10-2019-0040237,2019-04-05,REPUBLIC OF KOREA
16981869,10-2018-0032006,2018-03-20,REPUBLIC OF KOREA
16982156,10-2019-0036794,2019-03-29,REPUBLIC OF KOREA
16982562,201841010282,2018-03-20,INDIA
16982567,20171033411,2017-09-20,INDIA
16982017,201710611651.8,2017-07-25,CHINA
16982167,18162571.6,2018-03-19,EUROPEAN PATENT OFFICE (EPO)
16982684,18305344.6,2018-03-28,EUROPEAN PATENT OFFICE (EPO)
16982722,201841010204,2018-03-21,INDIA
16981621,2018-125825,2018-07-02,JAPAN
17040241,201811190724.1,2018-10-12,CHINA
16982984,1814866.8,2018-09-13,UNITED KINGDOM
16982984,1804468.5,2018-03-21,UNITED KINGDOM
16982220,2018-153594,2018-08-17,JAPAN
17040345,201811639845.X,2018-12-29,CHINA
17040418,18163777.8,2018-03-23,EUROPEAN PATENT OFFICE (EPO)
16978970,201810186991.5,2018-03-07,CHINA
16978970,201810186940.2,2018-03-07,CHINA
17040446,2018-060699,2018-03-27,JAPAN
17040446,2018-060746,2018-03-27,JAPAN
17040446,2018-069742,2018-03-30,JAPAN
17040448,2018-060754,2018-03-27,JAPAN
16982858,10-2018-0074918,2018-06-28,REPUBLIC OF KOREA
17040396,10-2018-0034129,2018-03-23,REPUBLIC OF KOREA
17040396,10-2018-0037433,2018-03-30,REPUBLIC OF KOREA
17040396,10-2019-0032410,2019-03-21,REPUBLIC OF KOREA
17040658,201910263462.5,2019-04-02,CHINA
17041295,00396/18,2018-03-26,SWITZERLAND
17040821,10-2018-0101453,2018-08-28,REPUBLIC OF KOREA
17040821,10-2018-0123312,2018-10-16,REPUBLIC OF KOREA
17040821,10-2018-0123313,2018-10-16,REPUBLIC OF KOREA
17040150,2018-076611,2018-04-12,JAPAN
16982605,PCT/CN2018/079682,2018-03-20,CHINA
17041465,201910198302.7,2019-03-15,CHINA
17041542,1020190104277,2019-08-26,REPUBLIC OF KOREA
16982796,201811306363.2,2018-11-02,CHINA
17040115,10-2019-0103665,2019-08-23,REPUBLIC OF KOREA
17040115,10-2019-0103666,2019-08-23,REPUBLIC OF KOREA
17041725,201811278643.7,2018-10-30,CHINA
17041932,201811297174.3,2018-11-01,CHINA
17041932,201811535338.1,2018-12-14,CHINA
17041932,201811549651.0,2018-12-18,CHINA
17041932,201910492882.0,2019-06-06,CHINA
17041932,PCT/CN2019/101651,2019-08-20,CHINA
17041657,2018-070837,2018-04-02,JAPAN
17042751,201810275166.2,2018-03-29,CHINA
17042962,201910105642.0,2019-02-01,CHINA
17041988,2018-061488,2018-03-28,JAPAN
17042986,2018901157,2018-04-08,AUSTRALIA
17041602,1805023.7,2018-03-28,UNITED KINGDOM
17043195,PCT/JP2018/013571,2018-03-30,JAPAN
17041714,18164853.6,2018-03-29,EUROPEAN PATENT OFFICE (EPO)
17043160,2018-067700,2018-03-30,JAPAN
17042259,18164501.1,2018-03-28,EUROPEAN PATENT OFFICE (EPO)
17043680,10-2018-0160801,2018-12-13,REPUBLIC OF KOREA
17043680,10-2019-0041223,2019-04-09,REPUBLIC OF KOREA
17043702,201811314339.3,2018-11-06,CHINA
16979202,201810201653.4,2018-03-12,CHINA
16979202,201811157824.4,2018-09-30,CHINA
17041734,2019-041015,2019-03-06,JAPAN
16981652,201811491023.1,2018-12-07,CHINA
17043733,2018-156097,2018-08-23,JAPAN
17043203,2018-070165,2018-03-30,JAPAN
16979060,10 2018 106 240.0,2018-03-16,GERMANY
17044010,2018-066633,2018-03-30,JAPAN
17043146,PCT/JP2018/013896,2018-03-30,JAPAN
17044204,2018-066582,2018-03-30,JAPAN
17043917,10 2018 107 827.7,2018-04-03,GERMANY
17044050,2018-070203,2018-03-30,JAPAN
17043463,10-2019-0026476,2019-03-07,REPUBLIC OF KOREA
17043463,10-2020-0000489,2020-01-02,REPUBLIC OF KOREA
17044273,201910242811.5,2019-03-28,CHINA
17044338,2018-071188,2018-04-02,JAPAN
17043175,2018-065464,2018-03-29,JAPAN
17043175,2019-029534,2019-02-21,JAPAN
17044726,107147749,2018-12-28,TAIWAN
17044726,PCT/KR2018/016764,2018-12-27,REPUBLIC OF KOREA
17044990,10 2018 108 306.8,2018-04-09,GERMANY
17045019,201811180495.5,2018-10-11,CHINA
17040352,1804912.2,2018-03-27,UNITED KINGDOM
17043305,201811320170.2,2018-11-07,CHINA
17045038,10 2018 108 118.9,2018-04-05,GERMANY
17043720,201811377546.3,2018-11-19,CHINA
17043698,201811558200.3,2018-12-19,CHINA
17045254,U201830468,2018-04-05,SPAIN
17045254,PCT/ES2019/070183,2019-03-19,SPAIN
17041991,1804924.7,2018-03-27,UNITED KINGDOM
17041964,1807879.0,2018-05-15,UNITED KINGDOM
17041964,1817968.9,2018-11-02,UNITED KINGDOM
17045122,201910328938.9,2019-04-23,CHINA
17041559,201810254609.X,2018-03-26,CHINA
17041557,2018-061882,2018-03-28,JAPAN
17045317,117390079,2017-10-29,SAUDI ARABIA
17045336,201841013645,2018-04-10,INDIA
17045409,10-2018-0039368,2018-04-04,REPUBLIC OF KOREA
17045558,18167245.2,2018-04-13,EUROPEAN PATENT OFFICE (EPO)
17045700,1850400-1,2018-04-10,SWEDEN
17045422,18166433.5,2018-04-10,EUROPEAN PATENT OFFICE (EPO)
17040300,18382194.1,2018-03-22,EUROPEAN PATENT OFFICE (EPO)
17045901,P201830349,2018-04-09,SPAIN
16980645,2018-064028,2018-03-29,JAPAN
16980645,2018-064029,2018-03-29,JAPAN
16981771,2018-245882,2018-12-27,JAPAN
17046327,1806008.7,2018-04-11,UNITED KINGDOM
17045051,1020180102764U,2018-04-03,SINGAPORE
16981806,PCT/CN2018/079495,2018-03-19,CHINA
16982107,18163425.4,2018-03-22,EUROPEAN PATENT OFFICE (EPO)
17046410,1850414-2,2018-04-12,SWEDEN
17046443,18166571.2,2018-04-10,EUROPEAN PATENT OFFICE (EPO)
16981068,2018-142815,2018-07-30,JAPAN
17046649,10201802979V,2018-04-10,SINGAPORE
17046653,18305437.8,2018-04-11,EUROPEAN PATENT OFFICE (EPO)
17046561,1805865.1,2018-04-09,UNITED KINGDOM
17046531,15982810,2018-05-17,UNITED STATES OF AMERICA
17046829,1806064.0,2018-04-12,UNITED KINGDOM
17046773,18167210.6,2018-04-13,EUROPEAN PATENT OFFICE (EPO)
17045342,10 2018 107 793.9,2018-04-03,GERMANY
17046987,10 2018 108 879.5,2018-04-13,GERMANY
17047061,10 2018 108 991.0,2018-04-16,GERMANY
17047069,18167328.6,2018-04-13,EUROPEAN PATENT OFFICE (EPO)
17047173,10-2016-0045232,2016-04-13,REPUBLIC OF KOREA
17047173,10-2016-0072816,2016-06-11,REPUBLIC OF KOREA
17047185,10-2016-0045232,2016-04-13,REPUBLIC OF KOREA
17047278,10 2018 205 778.8,2018-04-17,GERMANY
17045561,PCT/CN2018/082486,2018-04-10,CHINA
17046845,10 2018 205 684.6,2018-04-13,GERMANY
17047381,2018116888,2018-05-07,RUSSIAN FEDERATION
17046832,18166980.5,2018-04-12,EUROPEAN PATENT OFFICE (EPO)
17046601,18166982.1,2018-04-12,EUROPEAN PATENT OFFICE (EPO)
17046955,A50318/2018,2018-04-13,AUSTRIA
17047460,1850583-4,2018-05-18,SWEDEN
17047296,18382265.9,2018-04-19,EUROPEAN PATENT OFFICE (EPO)
17047423,PCT/CN2018/116988,2018-11-22,CHINA
17047632,10 2018 206 092.4,2018-04-20,GERMANY
17047304,110678,2018-04-11,PORTUGAL
17047567,2018-240301,2018-12-21,JAPAN
17048057,10 2018 108 963.5,2018-04-16,GERMANY
17048122,1853309,2018-04-16,FRANCE
17047715,18168982.9,2018-04-24,EUROPEAN PATENT OFFICE (EPO)
17048447,18167719.6,2018-04-17,EUROPEAN PATENT OFFICE (EPO)
17045406,201841013647,2018-04-10,INDIA
17045008,2018901089,2018-04-03,AUSTRALIA
17045161,10-2018-0151224,2018-11-29,REPUBLIC OF KOREA
17048475,18168088.5,2018-04-18,EUROPEAN PATENT OFFICE (EPO)
17045182,2018/06378,2018-05-07,TURKEY
17045167,10 2018 109 009.9,2018-04-16,GERMANY
17045167,10 2019 107 960.8,2019-03-27,GERMANY
17048825,10-2018-0124723,2018-10-18,REPUBLIC OF KOREA
17048387,10 2018 109 250.4,2018-04-18,GERMANY
17048320,18382256.8,2018-04-17,EUROPEAN PATENT OFFICE (EPO)
17049021,201810376920.1,2018-04-25,CHINA
17043836,10-2018-0085476,2018-07-23,REPUBLIC OF KOREA
17043836,10-2018-0038371,2018-04-02,REPUBLIC OF KOREA
17048561,PCT/CN2018/083496,2018-04-18,CHINA
17049171,2018114981,2018-04-23,RUSSIAN FEDERATION
17049100,PCT/CN2019/072347,2019-01-18,CHINA
17049100,PCT/CN2019/099673,2019-08-07,CHINA
17044733,1853012,2018-04-06,FRANCE
17044051,2018-070340,2018-03-30,JAPAN
17048550,PCT/CN2018/083789,2018-04-19,CHINA
17049226,1806615.9,2018-04-24,UNITED KINGDOM
17044866,201810282777.X,2018-04-02,CHINA
17050003,102018110151.1,2018-04-26,GERMANY
17048565,10 2018 109 215.6,2018-04-18,GERMANY
17043841,2018-070347,2018-03-30,JAPAN
17044432,201711474660.3,2017-12-29,CHINA
17044432,201711477442.5,2017-12-29,CHINA
17050359,2018-084713,2018-04-26,JAPAN
17050357,201810375235.7,2018-04-24,CHINA
17050325,201810387518.3,2018-04-26,CHINA
17050433,2018-083878,2018-04-25,JAPAN
17050431,201821015990,2018-04-27,INDIA
17050363,201810372907.9,2018-04-24,CHINA
17050179,201810450088.5,2018-05-11,CHINA
17050522,2018-087029,2018-04-27,JAPAN
17050534,2018-087033,2018-04-27,JAPAN
17050525,2018-087031,2018-04-27,JAPAN
17050539,2018-087036,2018-04-27,JAPAN
17050684,18382302.0,2018-05-01,EUROPEAN PATENT OFFICE (EPO)
17050979,6047316,2018-10-31,UNITED KINGDOM
17050979,6047317,2018-10-31,UNITED KINGDOM
17050979,6047318,2018-10-31,UNITED KINGDOM
17050979,6047319,2018-10-31,UNITED KINGDOM
17050979,6047320,2018-10-31,UNITED KINGDOM
17050979,6047321,2018-10-31,UNITED KINGDOM
17050979,6047322,2018-10-31,UNITED KINGDOM
17050979,6047323,2018-10-31,UNITED KINGDOM
17050979,6047324,2018-10-31,UNITED KINGDOM
17050724,2018-245770,2018-12-27,JAPAN
17050724,219-158483,2019-08-30,JAPAN
17050503,10-2018-0049272,2018-04-27,REPUBLIC OF KOREA
17051160,201810420739.6,2018-05-04,CHINA
17051265,18172128.3,2018-05-14,EUROPEAN PATENT OFFICE (EPO)
17048688,PCT/CN2019/072801,2019-01-23,CHINA
17050757,201820690014.4,2018-04-27,CHINA
17050757,201920021278.5,2019-01-07,CHINA
17050757,201910012722.1,2019-01-07,CHINA
17048570,201810339372.5,2018-04-16,CHINA
17048753,10-2018-0044349,2018-04-17,REPUBLIC OF KOREA
17047918,10-2018-0044802,2018-04-18,REPUBLIC OF KOREA
17047843,1806736.3,2018-04-25,UNITED KINGDOM
17047498,201841039125,2018-10-15,INDIA
17046265,201810309302.5,2018-04-09,CHINA
17051319,1853812,2018-05-03,FRANCE
17051818,2018-238887,2018-12-20,JAPAN
17049565,1830139-0,2018-04-22,SWEDEN
17051831,10-2018-0156999,2018-12-07,REPUBLIC OF KOREA
17052006,1807147.2,2018-05-01,UNITED KINGDOM
17051825,18305568.0,2018-05-09,EUROPEAN PATENT OFFICE (EPO)
17052074,1807178.7,2018-05-01,UNITED KINGDOM
17045428,1805685.3,2018-04-05,UNITED KINGDOM
17052098,10-2018-0050066,2018-04-30,REPUBLIC OF KOREA
17052147,PCT/CN2019/104235,2019-09-03,CHINA
17052275,10-2018-0050838,2018-05-02,REPUBLIC OF KOREA
17046959,2018-094867,2018-05-16,JAPAN
17052425,201810415367.8,2018-05-03,CHINA
17052425,201811038855.8,2018-09-06,CHINA
17052425,201811431644.0,2018-11-27,CHINA
17052288,A 50367/2018,2018-05-02,AUSTRIA
17052435,1807312.2,2018-05-03,UNITED KINGDOM
17052050,10-2018-0053674,2018-05-10,REPUBLIC OF KOREA
17052050,10-2019-0053919,2019-05-08,REPUBLIC OF KOREA
17051896,18382306.1,2018-05-03,EUROPEAN PATENT OFFICE (EPO)
17051816,2018-238885,2018-12-20,JAPAN
17051816,2018-238886,2018-12-20,JAPAN
17051461,2018-177227,2018-09-21,JAPAN
17051470,1807341.1,2018-05-04,UNITED KINGDOM
17051470,1818626.2,2018-11-15,UNITED KINGDOM
17051035,201810393805.5,2018-04-27,CHINA
17051035,201820623285.8,2018-04-27,CHINA
17050148,10-2019-0052188,2019-05-03,REPUBLIC OF KOREA
17050148,10-2018-0051692,2018-05-04,REPUBLIC OF KOREA
17051272,201811016306,2018-04-30,INDIA
17053290,201910292672.7,2019-04-12,CHINA
17053624,1807493.0,2018-05-08,UNITED KINGDOM
17051142,201810403535.1,2018-04-28,CHINA
17050413,201810368927.9,2018-04-23,CHINA
17053831,MX/A/2018/005845,2018-05-09,MEXICO
17053439,PCT/JP2018/030264,2018-08-14,JAPAN
17053329,201810774301.8,2018-07-13,CHINA
17050135,1020180083244,2018-04-25,BRAZIL
17053198,201810426018.6,2018-05-07,CHINA
17050800,10-2018-0049429,2018-04-27,REPUBLIC OF KOREA
17050800,10-2018-0048689,2017-04-25,REPUBLIC OF KOREA
17050043,2018-043390,2018-04-24,JAPAN
17053983,2018106012138,2018-06-12,CHINA
17050145,BR 10 20180081942,2018-04-24,BRAZIL
17054179,201910245398.8,2019-03-28,CHINA
17050245,1806768.6,2018-04-25,UNITED KINGDOM
17052431,18170717.5,2018-05-03,EUROPEAN PATENT OFFICE (EPO)
17049548,1806573.0,2018-04-23,UNITED KINGDOM
17054251,201810444917.9,2018-05-10,CHINA
17054475,1854246,2018-05-22,FRANCE
17054453,201810450703.2,2018-05-11,CHINA
17053875,2019-014731,2019-01-30,JAPAN
17053875,2020-006388,2020-01-17,JAPAN
17054426,201810446936.5,2018-05-11,CHINA
17054426,201811110586.1,2018-09-21,CHINA
17053517,201910353748.2,2019-04-29,CHINA
17053517,201920612791.1,2019-04-29,CHINA
17053475,10 2018 111 739.6,2018-05-16,GERMANY
17055385,10 2018 003 920.0,2018-05-16,GERMANY
17055437,18173008.6,2018-05-17,EUROPEAN PATENT OFFICE (EPO)
17053315,10 2018 111 283.1,2018-05-11,GERMANY
17055387,1807870.9,2018-05-15,UNITED KINGDOM
17054416,2018901797,2018-05-22,AUSTRALIA
17055452,18172434.5,2018-05-15,EUROPEAN PATENT OFFICE (EPO)
17055279,18382327.7,2018-05-14,EUROPEAN PATENT OFFICE (EPO)
17055279,18382359.0,2018-05-25,EUROPEAN PATENT OFFICE (EPO)
17055279,19382208.7,2019-03-26,EUROPEAN PATENT OFFICE (EPO)
17055279,19382331.7,2019-05-03,EUROPEAN PATENT OFFICE (EPO)
17055360,10201804680W,2018-06-01,SINGAPORE
17055497,201810462659.7,2018-05-15,CHINA
17055531,1807897.2,2018-05-15,UNITED KINGDOM
17055294,2018901709,2018-05-16,AUSTRALIA
17055294,2018904377,2018-11-16,AUSTRALIA
17055562,10-2018-0130406,2018-10-30,REPUBLIC OF KOREA
17055562,10-2019-0102002,2019-08-20,REPUBLIC OF KOREA
17055580,201810459650.0,2018-05-15,CHINA
17055860,10 2018 111 822.8,2018-05-16,GERMANY
17055914,1808062.2,2018-05-17,UNITED KINGDOM
17055956,10-2019-0045206,2019-04-18,REPUBLIC OF KOREA
17055862,201810458165.1,2018-05-14,CHINA
17056042,1850741-8,2018-06-19,SWEDEN
17055955,10-2018-0056179,2018-05-16,REPUBLIC OF KOREA
17056055,18173081.3,2018-05-18,EUROPEAN PATENT OFFICE (EPO)
17056183,3446-2017,2017-12-28,CHILE
17056244,18173349.4,2018-05-18,EUROPEAN PATENT OFFICE (EPO)
17055670,10 2018 112 056.7,2018-05-18,GERMANY
17056106,100801,2018-05-18,LUXEMBOURG
17052703,1853868,2018-05-04,FRANCE
17056460,18173688.5,2018-05-22,EUROPEAN PATENT OFFICE (EPO)
17056602,2018118348,2018-05-18,RUSSIAN FEDERATION
17056538,201810515382.X,2018-05-25,CHINA
17052728,2020869,2018-05-03,NETHERLANDS
17056587,18174040.8,2018-05-24,EUROPEAN PATENT OFFICE (EPO)
17056741,18173076.3,2018-05-18,EUROPEAN PATENT OFFICE (EPO)
17056684,2018-095919,2018-05-18,JAPAN
17052763,2018901520,2018-05-04,AUSTRALIA
17056869,2018146146,2018-12-25,RUSSIAN FEDERATION
17056931,2018100669,2018-05-25,JAPAN
17056947,2018-100668,2018-05-25,JAPAN
17056750,18173085.4,2018-05-18,EUROPEAN PATENT OFFICE (EPO)
17057052,102019000006569,2019-05-06,ITALY
17057052,102019000012309,2019-07-18,ITALY
17055059,10 2018 207 622.7,2018-05-16,GERMANY
17057058,201910099043.2,2019-01-31,CHINA
17057058,201810400340.1,2018-04-28,CHINA
17057058,201910313858.6,2019-05-18,CHINA
17057060,2018901782,2018-05-21,AUSTRALIA
17055023,10 2018 207 594.8,2018-05-16,GERMANY
17057075,201810496781.6,2018-05-22,CHINA
17057075,201810899502.0,2018-08-08,CHINA
17057075,201810969845.X,2018-08-23,CHINA
17057075,201811459991.4,2018-11-30,CHINA
17057075,201811462831.5,2018-11-30,CHINA
17057048,201811283473.1,2018-10-31,CHINA
17057291,10-2019-0021216,2019-02-22,REPUBLIC OF KOREA
17057291,10-2019-0021217,2019-02-22,REPUBLIC OF KOREA
17057266,262742,2018-11-04,ISRAEL
17054884,10 2018 207 611.1,2018-05-16,GERMANY
17056885,2019-003369,2019-01-11,JAPAN
17057069,2018901799,2018-05-22,AUSTRALIA
17057499,2018-098504,2018-05-23,JAPAN
17057499,2018-099903,2018-05-24,JAPAN
17057607,PCT/CN2018/088900,2018-05-29,CHINA
17057043,18173425.2,2018-05-21,EUROPEAN PATENT OFFICE (EPO)
17056685,18179144.3,2018-06-21,EUROPEAN PATENT OFFICE (EPO)
17057768,201910165365.2,2019-03-05,CHINA
17057749,201810503734.X,2018-05-23,CHINA
17057755,18174997.9,2018-05-30,EUROPEAN PATENT OFFICE (EPO)
17056739,10 2018 004 086.1,2018-05-18,GERMANY
17057954,20 2018 102 820.0,2018-05-21,GERMANY
17058158,2019-003921,2019-01-12,JAPAN
17057943,2018-102696,2018-05-29,JAPAN
17057943,2018-102697,2018-05-29,JAPAN
17057943,2018-102698,2018-05-29,JAPAN
17057814,102018000005585,2018-05-22,ITALY
17058342,2018-106095,2018-06-01,JAPAN
17058124,10-2018-0063306,2018-06-01,REPUBLIC OF KOREA
17056479,201811371592.2,2018-11-16,CHINA
17056200,18173103.5,2018-05-18,EUROPEAN PATENT OFFICE (EPO)
17058376,2018-241520,2018-12-25,JAPAN
17057934,LU100804,2018-05-23,LUXEMBOURG
17057934,LU100901,2018-08-08,LUXEMBOURG
17058395,P201830508,2018-05-25,SPAIN
17057243,10 2018 208 539.0,2018-05-30,GERMANY
17058360,1855495,2018-06-21,FRANCE
17058388,2019-018237,2019-02-04,JAPAN
17058587,2018-101086,2018-05-26,JAPAN
17057252,102018208541.2,2018-05-30,GERMANY
17055485,1807881.6,2018-05-15,UNITED KINGDOM
17056025,18208986.2,2018-11-28,EUROPEAN PATENT OFFICE (EPO)
17058456,2018-104313,2018-05-31,JAPAN
17058872,201841011109,2018-05-26,INDIA
17057411,10 2018 208 550.1,2018-05-30,GERMANY
17057420,10 2018 208 555.2,2018-05-30,GERMANY
17058896,2018-103701,2018-05-30,JAPAN
17059032,201811043594,2018-11-20,INDIA
17058964,201810515008.X,2018-05-25,CHINA
17057355,10 2018 208 536.6,2018-05-30,GERMANY
17057632,18/00493,2018-05-22,FRANCE
17059094,2018901876,2018-05-28,AUSTRALIA
17055457,2018901677,2018-05-15,AUSTRALIA
17059114,2018901888,2018-05-29,AUSTRALIA
17059109,1870614,2018-05-29,FRANCE
17058926,20185489,2018-05-29,FINLAND
17058937,1854501,2018-05-28,FRANCE
17059192,PCT/JP2019/034063,2019-08-30,JAPAN
17059192,2018-234480,2018-12-14,JAPAN
17058949,1854498,2018-05-28,FRANCE
17055250,2018901672,2018-05-15,AUSTRALIA
17059244,201821019896,2018-05-28,INDIA
17059305,1808775.9,2018-05-30,UNITED KINGDOM
17059059,18175055.5,2018-05-30,EUROPEAN PATENT OFFICE (EPO)
17059346,2019106282,2019-03-06,RUSSIAN FEDERATION
17059125,201810148128.0,2018-02-13,CHINA
17059125,201811465520.4,2018-12-03,CHINA
17059561,201810560799.8,2018-05-25,CHINA
17054501,10-2018-0122582,2018-10-15,REPUBLIC OF KOREA
17059366,1900152-8,2019-09-25,SWEDEN
17059366,2000041-0,2020-02-25,SWEDEN
17059366,PCT/IB2020/057098,2020-07-28,INTERNATIONAL BUREAU OF THE WORLD INTELLECTUAL PROPERTY ORGANIZATION (WIPO)
17054817,10 2018 111 666.7,2018-05-15,GERMANY
17059872,1808936.7,2018-05-31,UNITED KINGDOM
17058966,2018-103773,2018-05-30,JAPAN
17059948,18 54738,2018-05-31,FRANCE
17054433,10-2018-0054195,2018-05-11,REPUBLIC OF KOREA
17054433,10-2018-0133030,2018-11-01,REPUBLIC OF KOREA
17059907,1854861,2018-06-05,FRANCE
17059831,2018-107217,2018-06-04,JAPAN
17059947,2019-004913,2019-01-16,JAPAN
17059071,PCT/CN2018/088902,2018-05-29,CHINA
17059071,18188427.1,2018-08-10,EUROPEAN PATENT OFFICE (EPO)
17250007,2018116987,2018-05-07,RUSSIAN FEDERATION
17250011,18020185.7,2018-05-01,EUROPEAN PATENT OFFICE (EPO)
17057548,10 2018 208 540.4,2018-05-30,GERMANY
