application_number,pto_delay_a,pto_delay_b,pto_delay_c,overlap_pto_delay,nonoverlap_pto_delay,pto_manual_adjustment,applicant_delay,patent_term_adjustment
09015234,257,0,0,0,257,0,16,241
09015338,32,0,0,0,156,0,182,0
09015327,0,0,0,0,0,0,94,0
09015365,0,0,0,0,0,0,151,0
09015382,0,0,0,0,0,0,71,0
09015393,0,0,0,0,0,0,94,0
09015346,0,0,0,0,0,0,34,0
09015402,0,0,0,0,0,0,102,0
09015399,170,0,0,0,208,0,78,130
09015374,0,0,0,0,0,0,83,0
09015317,73,0,0,0,73,0,379,0
09015469,253,0,0,0,253,0,226,27
09015512,139,0,0,0,139,0,110,29
09015577,0,0,0,0,0,0,81,0
09015582,0,0,0,0,0,0,88,0
09015586,0,0,0,0,0,0,103,0
09015442,0,0,0,0,59,0,120,0
09015669,0,0,0,0,0,0,112,0
09015588,0,0,0,0,0,0,63,0
09015809,0,0,0,0,0,0,91,0
09015826,0,0,0,0,74,0,120,0
09015845,0,0,0,0,0,0,91,0
09015850,0,0,0,0,0,0,23,0
09016439,0,0,0,0,13,0,113,0
09020574,0,0,0,0,0,0,88,0
09011267,0,0,0,0,0,0,118,0
09015904,0,0,0,0,0,0,61,0
09015940,0,0,0,0,0,0,117,0
09015953,0,0,0,0,0,0,123,0
09015989,0,67,0,0,67,0,620,0
09016017,0,0,0,0,0,0,62,0
09011244,0,0,0,0,0,0,123,0
09016015,14,0,0,0,14,0,185,0
08952525,7,0,0,0,7,0,90,0
08930564,0,0,0,0,0,0,54,0
09016002,203,0,0,0,747,0,138,609
09016157,0,0,0,0,0,0,312,0
09016159,25,0,0,0,25,0,132,0
09016208,0,0,0,0,0,0,106,0
09016224,1,0,0,0,1,0,0,1
09016221,0,0,0,0,0,0,158,0
09016281,0,0,0,0,0,0,0,0
09016294,0,0,0,0,0,0,49,0
09016322,0,0,0,0,0,0,84,0
09016368,0,0,0,0,0,0,154,0
09016370,0,0,0,0,0,0,84,0
09016422,0,0,0,0,0,0,159,0
09016442,166,0,0,0,166,0,1,165
09016431,7,0,0,0,7,0,95,0
09016229,0,0,0,0,0,0,152,0
09016535,0,0,0,0,95,0,0,95
09016526,0,0,0,0,11,0,314,0
09016541,0,0,0,0,0,0,112,0
09016600,113,0,0,0,113,0,40,73
09016693,0,0,0,0,0,0,33,0
09016685,90,0,0,0,90,0,102,0
09016726,0,0,0,0,0,0,49,0
09016750,27,0,0,0,107,0,127,0
09016783,14,0,0,0,14,0,110,0
09016825,0,0,0,0,0,-94,43,0
09016880,0,0,0,0,0,0,93,0
09016642,19,0,0,0,19,0,145,0
09016869,1655,0,0,0,1789,0,46,1743
09016799,0,0,0,0,26,0,121,0
09016739,0,0,0,0,0,0,428,0
08945991,0,0,0,0,0,0,49,0
09011187,0,0,0,0,0,0,0,0
09016892,0,0,0,0,0,0,95,0
09017001,34,0,0,0,86,0,178,0
09016996,0,0,0,0,0,0,156,0
09017016,0,0,0,0,0,0,204,0
09017216,0,0,0,0,0,0,158,0
09017284,0,0,0,0,0,0,211,0
09017212,0,0,0,0,0,0,0,0
09017330,0,0,0,0,0,0,57,0
09017295,0,0,0,0,0,0,313,0
09017329,0,0,0,0,0,0,399,0
09017452,0,0,0,0,0,0,83,0
09017531,0,0,0,0,0,0,92,0
09017642,0,0,0,0,0,0,62,0
09017550,0,0,0,0,20,0,48,0
09027089,0,0,0,0,0,0,109,0
09149310,183,0,0,0,183,0,305,0
08973119,0,0,0,0,0,0,14,0
09011510,0,0,0,0,0,0,242,0
09017657,0,0,0,0,0,0,88,0
09017675,0,0,0,0,0,0,168,0
09017728,0,0,0,0,12,0,642,0
09017793,0,0,0,0,0,0,57,0
09017894,0,0,0,0,76,0,162,0
09017767,0,0,0,0,0,0,68,0
09017947,0,0,0,0,0,0,74,0
09017976,48,0,0,0,48,0,126,0
09017959,0,311,0,0,311,0,122,189
09017872,0,0,0,0,0,0,2,0
09018125,0,0,0,0,0,0,113,0
09018213,76,0,0,0,76,0,124,0
09018042,0,0,0,0,0,0,91,0
09018257,0,0,0,0,0,0,374,0
09018286,0,0,0,0,0,0,22,0
09018283,128,209,0,0,337,0,266,71
09018310,0,0,0,0,0,0,0,0
09018337,103,0,0,0,103,0,90,13
09018359,0,0,0,0,0,0,0,0
09018392,0,0,0,0,0,0,0,0
09018394,0,0,0,0,0,0,180,0
09018451,0,0,0,0,1,0,0,1
09018452,0,0,0,0,0,0,66,0
09018482,0,0,0,0,0,0,54,0
09018194,129,168,0,0,297,0,162,135
09018652,0,0,0,0,0,0,70,0
09018698,0,0,0,0,0,0,0,0
09018632,0,0,0,0,0,0,177,0
09018857,0,0,0,0,0,0,88,0
09018856,0,0,0,0,0,0,1,0
09018858,0,0,0,0,0,0,105,0
09018783,584,0,0,0,789,0,599,190
09020595,0,0,0,0,0,0,5,0
08945522,0,0,0,0,0,0,253,0
09017702,0,0,0,0,0,0,100,0
08930133,0,0,0,0,0,0,137,0
09018909,31,0,0,0,31,0,58,0
09019011,70,0,0,0,70,0,59,11
09018989,0,0,0,0,0,0,0,0
09018937,0,0,0,0,0,0,120,0
09019192,0,0,0,0,0,0,6,0
09019194,0,0,0,0,0,0,123,0
09019243,0,0,0,0,0,0,59,0
09019267,0,0,0,0,0,0,206,0
09019301,0,0,0,0,0,0,128,0
09019089,0,0,0,0,0,0,55,0
09019339,0,0,0,0,0,0,34,0
09019002,18,0,0,0,18,0,90,0
09019351,0,0,0,0,48,0,149,0
09019294,0,0,0,0,0,0,120,0
09019435,0,0,0,0,0,0,64,0
09019245,0,0,0,0,0,0,90,0
09019210,0,0,0,0,0,0,110,0
09019172,226,0,0,0,226,0,90,136
09019453,0,0,0,0,10,0,0,10
09019441,480,0,0,0,480,0,302,178
09019462,0,0,0,0,59,0,123,0
09019532,0,0,0,0,0,0,255,0
09019524,0,0,0,0,0,0,168,0
09019160,0,0,0,0,0,0,209,0
09019589,0,0,0,0,0,0,1,0
09019608,0,0,0,0,0,0,83,0
09019656,0,0,0,0,0,0,84,0
09019683,0,0,0,0,0,0,111,0
09019614,36,618,1980,36,2598,0,460,2138
09019763,0,0,0,0,0,0,110,0
09019781,0,0,0,0,0,0,92,0
09019777,0,0,0,0,0,0,0,0
09019595,0,0,0,0,0,0,0,0
09019934,0,0,0,0,0,0,2,0
09019949,0,0,0,0,0,0,84,0
09019971,0,0,0,0,0,0,61,0
09020040,0,0,0,0,0,0,119,0
09019897,0,0,0,0,0,0,54,0
09020115,0,0,0,0,0,0,50,0
09020126,0,0,0,0,0,0,106,0
09020144,65,0,0,0,65,0,387,0
09020055,0,0,0,0,0,0,0,0
09020203,30,0,0,0,173,0,250,0
09020270,0,0,0,0,0,0,120,0
09020207,0,0,0,0,0,0,68,0
09000490,191,0,0,0,191,0,120,71
09020281,17,0,0,0,17,0,51,0
09020259,0,0,0,0,0,0,97,0
09020524,0,0,0,0,0,0,121,0
09020608,54,0,0,0,54,0,76,0
09020342,0,0,0,0,0,0,56,0
09020629,0,0,0,0,0,0,157,0
09020678,0,0,0,0,22,0,120,0
09020695,0,0,0,0,0,0,164,0
09020694,0,0,0,0,0,0,0,0
09020742,0,0,0,0,0,0,39,0
09020716,327,0,0,0,327,0,315,12
09020730,0,0,0,0,0,0,0,0
09020743,0,0,0,0,0,0,99,0
09020850,0,0,0,0,0,0,0,0
09020872,0,0,0,0,0,0,0,0
09020801,0,0,0,0,0,0,189,0
09020933,0,0,0,0,0,0,41,0
09020955,0,0,0,0,0,0,71,0
09020970,0,0,0,0,112,0,120,0
09021022,0,0,0,0,0,0,141,0
09021040,0,0,0,0,0,0,123,0
09021176,0,0,0,0,743,0,158,585
09011604,0,0,0,0,0,0,64,0
09021094,0,0,0,0,0,0,68,0
09021151,0,0,0,0,0,0,159,0
09021207,0,0,0,0,0,0,84,0
09021242,94,0,0,0,94,0,281,0
09021249,42,0,0,0,42,-42,0,0
09021245,0,0,0,0,0,0,119,0
09021267,14,0,0,0,14,0,127,0
09021273,0,0,0,0,0,0,242,0
08981581,0,0,0,0,36,0,158,0
09021281,0,0,0,0,0,0,119,0
09021358,0,0,0,0,0,0,103,0
09021352,0,0,0,0,0,0,76,0
09021329,0,0,0,0,0,0,44,0
09021274,0,0,0,0,0,0,0,0
09021370,0,0,0,0,0,0,62,0
09021421,478,209,0,0,687,0,837,0
09021540,19,0,0,0,96,0,189,0
09021578,0,0,0,0,0,0,12,0
09021397,0,0,0,0,0,0,183,0
09021580,0,0,0,0,0,0,147,0
09021362,9,0,0,0,1026,0,5,1021
09021609,0,0,0,0,0,0,95,0
09021608,0,0,0,0,206,0,201,5
09021656,0,0,0,0,8,0,0,8
09021660,117,0,0,0,205,0,253,0
09021607,0,0,0,0,0,0,21,0
09021541,119,0,0,0,151,0,237,0
09021707,999,0,0,0,999,0,2,997
08913390,0,0,0,0,0,0,96,0
08981279,118,0,0,0,118,0,93,25
09011614,459,0,0,0,459,0,111,348
09021620,0,0,0,0,0,0,63,0
09021739,0,0,0,0,0,0,50,0
09021727,793,0,0,0,793,0,232,561
09021783,0,0,0,0,875,0,215,660
09021802,0,0,0,0,0,0,127,0
09021892,0,0,0,0,10,0,0,10
09021902,0,0,0,0,0,0,213,0
09021941,0,0,0,0,0,0,616,0
09021944,0,0,0,0,0,0,98,0
09021956,0,0,0,0,28,0,249,0
09021989,30,0,0,0,30,-112,92,0
09022017,0,0,0,0,0,0,109,0
09022025,0,0,0,0,0,0,163,0
09022087,17,0,0,0,127,0,155,0
09022136,0,0,0,0,0,0,97,0
09022174,0,0,0,0,0,0,0,0
09022059,0,0,0,0,0,0,151,0
09022132,117,504,0,0,621,0,151,470
09022469,87,0,0,0,131,0,225,0
08894431,0,0,0,0,0,0,61,0
09011532,0,0,0,0,72,0,211,0
09011619,0,0,0,0,0,0,0,0
09022453,0,0,0,0,0,0,0,0
09022500,0,0,0,0,0,0,120,0
09022551,0,0,0,0,0,0,0,0
09022666,0,0,0,0,0,0,206,0
09022473,0,0,0,0,0,0,82,0
09022760,0,0,0,0,0,0,99,0
09022715,0,0,0,0,0,0,128,0
09022677,0,0,0,0,0,0,0,0
09022869,0,0,0,0,86,0,121,0
09022855,0,0,0,0,25,0,125,0
09022965,0,0,0,0,0,0,43,0
09022976,333,0,0,0,333,60,354,39
09022977,0,0,0,0,0,0,286,0
09022718,0,0,0,0,10,0,122,0
09022979,109,0,0,0,109,0,176,0
09023151,0,0,0,0,0,0,56,0
09023136,0,0,0,0,0,0,120,0
08945802,0,0,0,0,0,0,82,0
08952476,0,0,0,0,0,0,47,0
09011648,0,0,0,0,0,0,68,0
09023125,0,0,0,0,0,0,120,0
09023118,48,0,0,0,48,0,232,0
09023172,0,0,0,0,0,0,220,0
09023170,0,0,0,0,0,0,98,0
09023263,0,0,0,0,0,0,118,0
09023277,0,0,0,0,0,0,50,0
09023320,0,0,0,0,0,0,185,0
09023340,56,0,0,0,102,0,309,0
09023357,0,0,0,0,0,0,158,0
09023266,0,0,0,0,68,0,0,68
09023472,0,0,0,0,0,0,68,0
09023234,0,0,0,0,0,0,248,0
09023494,520,0,0,0,520,0,0,520
09023483,0,0,0,0,0,0,257,0
09023559,0,0,0,0,0,0,34,0
09023567,88,0,0,0,88,0,65,23
09023593,0,0,0,0,0,0,153,0
09023556,57,186,0,0,243,0,373,0
09023702,0,0,0,0,0,0,101,0
09023734,0,0,0,0,0,0,71,0
09023696,359,0,0,0,359,0,92,267
09023713,0,0,0,0,0,0,113,0
09023755,0,0,0,0,0,0,63,0
09023763,0,0,0,0,0,0,68,0
09023531,0,0,0,0,0,0,61,0
09023765,0,0,0,0,0,0,63,0
09023762,0,0,0,0,0,0,63,0
09023792,0,0,0,0,0,0,120,0
09023790,0,0,0,0,0,0,118,0
09023808,0,0,0,0,0,0,56,0
09023819,0,0,0,0,0,0,62,0
09023873,0,0,0,0,0,0,69,0
09023859,0,0,0,0,80,0,33,47
09023876,0,0,0,0,12,0,120,0
09023913,0,0,0,0,0,0,102,0
09023953,278,0,0,0,278,0,288,0
09024080,0,0,0,0,0,0,147,0
09024122,0,0,0,0,0,0,191,0
09024187,0,0,0,0,0,0,0,0
09024250,0,0,0,0,0,0,236,0
09024295,0,0,0,0,0,0,0,0
09024231,0,0,0,0,93,0,120,0
09024321,0,0,0,0,0,0,63,0
09024366,0,0,0,0,0,0,126,0
09024400,0,0,0,0,0,0,249,0
09024414,0,0,0,0,0,0,49,0
09024332,0,0,0,0,0,0,240,0
09024498,55,0,0,0,55,-23,70,0
09024555,0,0,0,0,0,0,53,0
09024566,0,0,0,0,111,0,156,0
09024590,0,0,0,0,0,0,36,0
09024601,0,0,0,0,0,0,108,0
09024509,139,0,0,0,139,0,181,0
09024637,0,0,0,0,0,0,26,0
09024641,0,0,0,0,103,0,113,0
09024671,0,0,0,0,0,0,55,0
09024673,0,0,0,0,0,0,75,0
09024802,12,0,0,0,12,0,154,0
09024811,0,0,0,0,0,0,95,0
09024837,0,0,0,0,0,0,75,0
09024887,0,0,0,0,0,0,54,0
09024940,0,0,0,0,0,0,46,0
09024885,0,0,0,0,416,0,128,288
09024983,0,0,0,0,0,0,121,0
09024995,0,0,0,0,0,0,0,0
09024923,396,0,993,0,1389,0,456,933
09285170,0,0,0,0,0,0,60,0
09025129,166,0,0,0,166,0,75,91
09025133,272,14,0,0,286,0,163,123
08952061,0,0,0,0,0,0,152,0
08973026,0,0,0,0,0,0,47,0
09025141,0,0,0,0,0,0,36,0
09025176,0,0,0,0,0,0,0,0
09025174,61,0,0,0,61,0,268,0
09025194,0,0,0,0,46,0,179,0
09025235,34,0,0,0,34,0,63,0
09025239,0,0,0,0,0,0,99,0
09025257,0,0,0,0,0,0,0,0
09025204,0,0,0,0,0,0,2,0
09025403,0,0,0,0,19,0,120,0
09025395,166,116,0,0,1090,0,6,1084
09025417,0,0,0,0,0,0,0,0
09025414,0,0,0,0,0,0,213,0
09025457,0,0,0,0,0,0,85,0
09025461,0,0,0,0,0,0,27,0
09025518,0,0,0,0,0,0,92,0
09025336,0,0,0,0,114,0,198,0
09025507,0,0,0,0,55,0,146,0
09025569,0,0,0,0,0,0,55,0
09025558,93,0,0,0,93,0,303,0
09025630,0,0,0,0,0,0,0,0
09025631,98,0,0,0,98,0,193,0
09025639,0,0,0,0,0,0,3,0
09025635,0,0,0,0,0,0,4,0
09025433,0,0,0,0,0,0,61,0
09025705,0,0,0,0,0,0,153,0
09025762,0,0,0,0,0,0,0,0
09025729,0,0,0,0,0,0,75,0
09025647,0,0,0,0,0,0,0,0
09025768,0,0,0,0,221,0,302,0
09025896,0,0,0,0,1129,0,13,1116
09029115,0,0,0,0,0,0,0,0
09026313,0,0,0,0,0,0,76,0
09025749,0,0,0,0,0,0,186,0
09025778,0,0,0,0,0,0,84,0
09025814,0,0,0,0,0,0,48,0
09025859,0,0,0,0,0,0,0,0
09025856,197,0,0,0,197,0,669,0
09025976,0,0,0,0,0,0,0,0
09025995,0,0,0,0,0,0,230,0
09025816,0,0,0,0,0,0,136,0
09026025,0,0,0,0,0,0,88,0
09026042,0,0,0,0,14,0,32,0
09026036,0,0,0,0,0,0,61,0
09026040,0,0,0,0,0,0,96,0
09026038,0,0,0,0,0,0,54,0
09026095,0,0,0,0,0,0,199,0
09026122,0,0,0,0,0,0,59,0
09026103,0,0,0,0,40,0,66,0
09025985,0,0,0,0,0,0,53,0
09025940,0,0,0,0,0,0,81,0
09026225,0,0,0,0,0,0,68,0
09026271,0,0,0,0,0,0,0,0
09026335,0,0,0,0,46,0,150,0
09026288,0,0,0,0,25,0,14,11
09026382,37,0,0,0,37,0,120,0
09026274,0,0,0,0,0,0,136,0
09026377,0,0,0,0,0,0,58,0
09026466,0,0,0,0,0,0,53,0
09026882,23,0,0,0,23,0,123,0
09027301,0,0,0,0,41,0,165,0
08945927,0,0,0,0,0,0,71,0
09026643,0,0,0,0,0,0,6,0
09026612,0,0,0,0,0,0,24,0
09026649,0,0,0,0,0,0,120,0
09026669,0,0,0,0,0,0,222,0
09026708,0,0,0,0,1,0,4,0
09026698,0,0,0,0,0,0,183,0
08983035,0,0,0,0,0,0,62,0
09026689,69,0,0,0,100,0,236,0
09026739,0,0,0,0,0,0,30,0
09026776,0,0,0,0,0,0,122,0
09026824,0,0,0,0,1193,0,98,1095
09026866,76,0,0,0,76,0,4,72
09026908,0,0,0,0,0,0,92,0
09026916,93,0,0,0,93,0,92,1
09026968,29,0,0,0,29,0,141,0
09026986,0,0,0,0,0,0,22,0
09027008,0,0,0,0,0,0,119,0
09027025,0,0,0,0,0,0,226,0
09027041,31,0,0,0,31,0,63,0
09026766,0,0,0,0,0,0,106,0
09027072,0,0,0,0,0,0,164,0
09027054,0,0,0,0,0,0,456,0
09027087,0,0,0,0,0,0,164,0
09027100,0,0,0,0,0,0,182,0
09027014,0,0,0,0,0,0,169,0
09027183,0,0,0,0,0,0,189,0
09027214,0,0,0,0,0,0,0,0
09027210,0,0,0,0,0,0,126,0
09027205,396,0,0,0,396,0,1344,0
09027249,0,0,0,0,0,0,0,0
09027253,0,0,0,0,0,0,217,0
09027258,0,0,0,0,0,0,42,0
09027313,0,0,0,0,0,0,117,0
09027357,0,0,0,0,0,0,35,0
09027400,0,0,0,0,674,0,60,614
09027429,124,0,0,0,124,-1,95,28
09027287,94,0,0,0,94,0,89,5
09027283,0,0,0,0,0,0,63,0
09027477,0,0,0,0,0,0,78,0
09027438,0,0,0,0,0,0,417,0
09027439,0,1709,722,0,2431,0,324,2107
09027260,0,0,0,0,0,0,4,0
09027242,0,0,0,0,5,0,93,0
09027499,0,0,0,0,0,0,62,0
09027520,0,0,0,0,0,0,89,0
09027459,0,0,0,0,0,0,3,0
09027461,43,0,0,0,43,-41,2,0
09009911,0,0,0,0,0,0,164,0
08860639,0,0,0,0,0,0,0,0
09034139,0,0,0,0,0,0,8,0
08945196,60,0,0,0,60,0,0,60
08981064,0,0,0,0,0,0,119,0
09027469,0,0,0,0,54,0,176,0
09027468,0,0,0,0,0,0,130,0
09027577,0,0,0,0,0,0,98,0
09027625,0,0,0,0,0,0,59,0
09011886,0,0,0,0,0,0,180,0
08945811,0,0,0,0,80,0,199,0
09027702,0,0,0,0,85,0,0,85
09027640,0,0,0,0,0,0,2,0
09027585,0,0,0,0,102,0,120,0
09027905,0,0,0,0,31,0,77,0
09027956,363,0,0,0,363,0,382,0
09027774,10,0,0,0,10,0,14,0
09028053,0,0,0,0,126,0,127,0
09028059,353,0,0,0,353,0,0,353
09028066,29,0,0,0,29,0,154,0
09028065,0,0,0,0,0,0,90,0
09028082,0,0,0,0,0,0,86,0
09028023,86,0,0,0,86,0,166,0
09028173,0,0,0,0,0,0,74,0
09028198,0,0,0,0,0,0,78,0
09028250,0,0,0,0,0,0,140,0
09028097,27,0,0,0,27,0,0,27
09029118,0,0,0,0,0,0,0,0
09029448,23,0,0,0,23,0,0,23
09028509,0,0,0,0,44,2,9,37
09028228,0,0,0,0,0,0,0,0
09030727,0,0,0,0,0,0,118,0
08945869,0,0,0,0,0,0,0,0
08973029,0,0,0,0,0,0,0,0
09027590,0,0,0,0,0,0,0,0
09028295,21,0,0,0,21,0,92,0
09028030,24,0,0,0,24,0,149,0
09028343,0,0,0,0,0,0,0,0
09028344,0,0,0,0,0,0,152,0
09028385,0,0,0,0,75,0,48,27
09028435,0,0,0,0,8,0,229,0
09028458,0,0,0,0,0,0,167,0
09028462,0,0,0,0,0,0,120,0
09028471,0,0,0,0,0,0,0,0
09028311,0,0,0,0,0,0,0,0
09028536,234,0,0,0,234,0,259,0
09028551,0,0,0,0,0,0,261,0
09028730,0,0,0,0,54,0,236,0
09028727,0,0,0,0,0,0,127,0
09028806,0,0,0,0,0,0,5,0
09028726,382,159,0,0,541,0,104,437
09028788,0,0,0,0,0,0,0,0
09028876,0,0,0,0,0,0,75,0
09028910,32,0,0,0,32,0,52,0
09028932,0,0,0,0,0,0,98,0
09029481,102,0,0,0,102,0,9,93
09029358,0,0,0,0,0,0,231,0
09038665,8,0,0,0,8,0,153,0
09030571,142,0,0,0,142,0,737,0
09030018,0,0,0,0,0,0,106,0
09030027,0,0,0,0,0,0,136,0
09030094,0,0,0,0,0,0,86,0
09030166,0,0,0,0,0,0,84,0
09030158,0,0,0,0,0,0,49,0
09030227,0,0,0,0,0,0,7,0
09030257,0,0,0,0,0,0,161,0
09030152,0,0,0,0,0,0,0,0
09030360,349,0,0,0,349,0,260,89
09030488,0,0,0,0,0,0,122,0
09030505,0,0,0,0,66,0,0,66
09030510,0,0,0,0,0,0,0,0
09030567,0,0,0,0,0,0,0,0
09030568,0,0,0,0,0,0,0,0
09030595,75,0,0,0,75,0,257,0
09030606,83,0,0,0,83,0,208,0
09030619,0,0,0,0,0,0,166,0
09030732,0,0,0,0,0,0,0,0
09030618,0,0,0,0,0,0,0,0
09030500,0,0,0,0,0,0,40,0
09030728,0,0,0,0,0,0,5,0
09029318,0,0,0,0,0,0,488,0
09029558,136,0,0,0,136,0,281,0
09030714,0,0,0,0,0,0,269,0
09030784,0,0,0,0,0,0,81,0
09029644,0,0,0,0,0,0,222,0
09030817,0,0,0,0,0,0,88,0
09030825,0,0,0,0,0,0,120,0
08981060,0,0,0,0,0,0,128,0
08952638,0,0,0,0,0,0,117,0
09030901,0,0,0,0,0,0,67,0
09030908,564,36,0,0,600,0,118,482
09030989,206,0,0,0,206,0,272,0
09031021,0,0,0,0,0,0,55,0
09031062,0,0,0,0,0,0,62,0
09031108,0,0,0,0,0,0,133,0
09030942,0,0,0,0,0,0,60,0
09030935,0,0,0,0,0,0,167,0
09031151,0,0,0,0,4,0,118,0
09031144,0,0,0,0,0,0,84,0
09031190,0,0,0,0,0,0,0,0
09031251,0,0,0,0,0,0,34,0
09031268,0,0,0,0,0,0,155,0
09031263,0,0,0,0,0,0,110,0
09031334,0,0,0,0,0,0,146,0
09031200,3,0,0,0,3,0,0,3
09031399,73,0,0,0,121,0,138,0
09031407,0,0,0,0,0,0,5,0
09031398,0,0,0,0,0,0,70,0
09031431,0,0,0,0,0,0,151,0
09031484,0,0,0,0,0,0,119,0
09031488,0,0,0,0,0,0,55,0
09031981,0,0,0,0,0,0,249,0
09031526,14,0,0,0,14,0,83,0
09031979,0,0,0,0,0,0,111,0
09031326,0,0,0,0,0,0,193,0
09032386,127,0,0,0,127,0,84,43
09032881,1,86,0,0,87,0,0,87
09031482,0,0,0,0,0,0,167,0
09032972,21,0,0,0,1239,0,289,950
09033749,0,0,0,0,0,0,46,0
08945574,0,0,0,0,0,0,89,0
08983446,0,0,0,0,24,0,405,0
09029054,0,0,0,0,0,0,230,0
09029509,38,0,0,0,38,0,1,37
09029513,0,0,0,0,0,0,119,0
09029535,0,0,0,0,0,0,126,0
09029655,0,0,0,0,0,0,35,0
09031514,0,0,0,0,0,0,62,0
09029534,0,0,0,0,0,0,0,0
09031635,0,0,0,0,0,0,57,0
09031648,0,0,0,0,0,0,84,0
09031666,0,0,0,0,0,0,0,0
09031637,0,0,0,0,0,0,6,0
09031629,0,0,0,0,0,0,98,0
09031693,12,0,0,0,12,0,79,0
09031580,0,0,0,0,11,0,120,0
09031721,0,0,0,0,3,0,0,3
09031775,0,0,0,0,0,0,0,0
09031765,0,0,0,0,18,0,69,0
09031780,0,0,0,0,33,-17,15,1
09031767,63,0,0,0,63,0,95,0
09031770,0,0,0,0,0,0,122,0
09031733,0,0,0,0,0,0,144,0
09031832,0,0,0,0,0,0,0,0
09031820,0,0,0,0,0,0,126,0
09031834,0,0,0,0,0,0,124,0
09031713,0,0,0,0,0,0,0,0
09031901,0,0,0,0,0,0,71,0
09031932,0,0,0,0,0,0,0,0
09031936,0,0,0,0,0,0,58,0
09031966,33,0,0,0,33,0,57,0
09031890,0,0,0,0,0,0,215,0
09031984,0,0,0,0,0,0,104,0
09031843,4,0,0,0,4,0,140,0
09032019,77,0,0,0,77,0,148,0
09032072,0,0,0,0,43,0,120,0
09032084,0,0,0,0,0,0,156,0
09032151,0,0,0,0,0,0,0,0
09032191,0,0,0,0,0,0,63,0
09032184,0,0,0,0,0,0,127,0
09032220,0,0,0,0,0,0,0,0
09032261,0,0,0,0,0,0,12,0
09032267,0,0,0,0,0,0,104,0
09032364,0,0,0,0,0,0,15,0
09032407,0,0,0,0,821,0,9,812
09032302,0,0,0,0,16,0,9,7
09032529,0,0,0,0,0,0,57,0
09032614,0,0,0,0,0,0,3,0
09032621,0,0,0,0,0,0,97,0
09032671,61,0,0,0,61,0,4,57
09032660,0,0,0,0,0,0,114,0
09032718,0,0,0,0,0,0,3,0
09032390,0,0,0,0,0,0,60,0
09032751,0,0,0,0,0,0,258,0
09032893,129,0,0,0,129,0,826,0
09044215,0,0,0,0,0,0,3,0
09034861,0,0,0,0,0,0,21,0
09032891,0,0,0,0,0,0,89,0
09032773,0,0,0,0,46,0,35,11
08973036,0,0,0,0,0,0,0,0
09032698,0,0,0,0,0,0,0,0
09029880,0,0,0,0,0,0,210,0
09029875,0,0,0,0,0,0,106,0
09032932,0,0,0,0,0,0,88,0
09032940,0,0,0,0,0,0,68,0
09032954,6,0,0,0,6,0,442,0
09032974,0,0,0,0,0,0,0,0
09033008,0,0,0,0,0,0,65,0
09033045,0,0,0,0,48,0,0,48
09033067,30,0,0,0,30,-30,22,0
09032863,107,0,0,0,107,0,318,0
09032905,0,0,0,0,0,0,19,0
09033134,0,0,0,0,6,0,44,0
09033175,0,0,0,0,0,0,91,0
09033397,0,0,0,0,0,0,64,0
09033531,0,0,0,0,0,0,84,0
09033529,807,0,0,0,807,0,58,749
09033566,0,0,0,0,0,0,61,0
09033569,0,0,0,0,0,0,0,0
09034010,0,0,0,0,0,0,84,0
09033524,0,0,0,0,0,0,205,0
09033525,0,0,0,0,0,0,87,0
09034774,0,0,0,0,0,0,120,0
09029771,0,0,0,0,0,0,0,0
09033588,0,0,0,0,0,0,0,0
09033613,0,0,0,0,0,0,118,0
09033583,0,0,0,0,0,0,60,0
09033596,0,0,0,0,0,0,0,0
09033600,0,0,0,0,0,0,104,0
09033739,0,0,0,0,0,0,77,0
09033742,0,0,0,0,0,0,62,0
09033767,0,0,0,0,0,0,88,0
09033821,0,0,0,0,0,0,55,0
09033840,0,0,0,0,0,0,196,0
09033909,101,0,0,0,101,0,230,0
09033899,0,0,0,0,0,0,63,0
09033925,0,0,0,0,0,0,197,0
09033965,2633,0,0,0,2633,0,240,2393
09033933,0,0,0,0,0,0,136,0
09033924,0,0,0,0,0,0,0,0
09033870,0,0,0,0,0,0,150,0
09034062,0,0,0,0,0,0,12,0
09034100,0,0,0,0,0,0,231,0
09034119,0,0,0,0,0,0,11,0
09034113,19,0,0,0,156,0,121,35
09034552,0,0,0,0,0,0,98,0
09035234,0,0,0,0,0,0,113,0
09034544,0,0,0,0,60,0,201,0
09034548,0,0,0,0,0,0,212,0
08913762,0,0,0,0,0,0,144,0
09034257,25,0,0,0,25,0,146,0
09034404,0,0,0,0,0,0,55,0
09034415,9,0,0,0,9,0,352,0
09034419,0,0,0,0,0,0,0,0
09034351,0,0,0,0,0,0,33,0
09034466,0,0,0,0,1169,0,110,1059
09034463,0,0,0,0,0,0,200,0
09034457,117,0,0,0,117,0,130,0
09034501,45,0,0,0,45,0,477,0
09034507,0,0,0,0,0,0,154,0
09034677,0,0,0,0,0,0,113,0
09034682,0,0,0,0,5,-4,1,0
09034817,0,0,0,0,0,0,356,0
09034829,0,0,0,0,0,0,135,0
09034836,288,0,0,0,288,0,279,9
09034826,48,0,0,0,48,0,75,0
09034856,0,0,0,0,17,0,71,0
09034866,0,0,0,0,0,0,154,0
09034963,0,0,0,0,820,0,76,744
09035636,0,0,0,0,0,0,0,0
09029593,5,0,0,0,5,0,92,0
09029616,0,0,0,0,0,0,0,0
