application_number,event_code,recorded_date
05399365,A...,1991-01-28
05399365,MCTNF,1990-12-21
05399365,CTNF,1990-12-13
05399365,A.PE,1990-10-17
05399365,DOCK,1990-11-13
05399365,C.AD,1990-10-17
05399365,TMOS,1990-10-12
05399365,SRCH,1990-09-17
05399365,LOST,1990-09-13
05399365,MPTDE,1989-08-04
05399365,PET.,1989-05-04
05399365,MPTDI,1989-04-18
05399365,SMAL,1988-11-02
05399365,PET.,1988-11-02
05408419,SETS,2001-09-20
05408336,SETS,2001-09-20
05408927,SETS,2001-09-20
05408825,SETS,2001-09-20
05408895,SETS,2001-09-20
05408362,SETS,2001-09-20
05408954,SETS,2001-09-20
05409073,SETS,2001-09-20
05409073,FOND,1991-11-19
05409073,LOST,1990-10-29
05409109,SETS,2001-09-20
05407797,SETS,2001-09-20
05409145,SETS,2001-09-20
05409134,SETS,2001-09-20
05409920,SETS,2001-09-20
05409920,LOST,1988-02-23
05410173,LFFOUND,2016-11-21
05410173,RABN,2002-09-27
05409060,SETS,2001-09-20
05407646,SETS,2001-09-20
05409834,SETS,2001-09-20
05407986,SETS,2001-09-20
05407986,SRCH,1985-06-14
05407986,LOST,1985-06-14
05407986,SRCH,1985-06-04
05407986,LOST,1985-06-04
05410298,SETS,2001-09-20
05410375,SETS,2001-09-20
05406686,SETS,2001-09-20
05406686,LOST,1986-07-29
05406686,SRCH,1986-07-18
05410401,SETS,2001-09-20
05409572,SETS,2001-09-20
05409572,TMOS,1994-05-23
05409572,SRCH,1994-04-22
05409572,LOST,1994-04-08
05409572,TMOS,1993-03-09
05409572,SRCH,1993-02-10
05409572,LOST,1993-02-03
05409572,TMOS,1991-04-19
05409572,SRCH,1991-03-22
05409572,LOST,1991-03-15
05409572,TMOS,1990-12-31
05409572,SRCH,1990-12-18
05409572,SRCH,1990-12-05
05409572,LOST,1990-12-05
05409572,SRCH,1990-12-05
05409572,LOST,1990-11-28
05411086,SETS,2001-09-20
05411086,LOST,1983-09-27
05411038,SETS,2001-09-20
05407107,SETS,2001-09-20
05411737,SETS,2001-09-20
05411737,G03B,1993-04-26
05410109,SETS,2001-09-20
05410109,FOND,2001-08-17
05410109,TMOS,2001-08-17
05410109,SRCH,2001-07-26
05410109,TMOS,2001-04-02
05410109,SRCH,2001-03-05
05410109,TMOS,2001-02-21
05410109,SRCH,2001-01-23
05410109,TMOS,2001-01-23
05410109,SRCH,2001-01-02
05410109,LOST,2001-01-02
05410109,FOND,1999-06-17
05410109,SRCH,1999-06-07
05410109,LOST,1999-05-27
05410109,FOND,1994-03-15
05410109,TMOS,1993-09-14
05410109,SRCH,1993-08-19
05410109,LOST,1993-08-16
05410109,TMOS,1993-01-19
05410109,SRCH,1992-12-16
05410109,LOST,1992-12-02
05410109,TMOS,1990-02-08
05410109,SRCH,1990-01-18
05410109,LOST,1989-12-29
05410109,TMOS,1988-11-02
05410109,SRCH,1988-10-12
05412332,SETS,2001-09-20
05411848,SETS,2001-09-20
05405745,LFFOUND,2016-11-17
05405745,LFFOUND,2005-05-24
05405745,LFLOST,2005-04-04
05405745,SETS,2001-09-20
05412186,SETS,2001-09-20
05412186,FOND,1991-12-05
05412186,LOST,1991-12-04
05412186,TMOS,1991-11-18
05412186,SRCH,1991-10-21
05412186,LOST,1991-10-11
05412186,LET.,1986-11-20
05412186,SRCH,1986-10-28
05412186,LOST,1986-10-24
05412234,SETS,2001-09-20
05412162,SETS,2001-09-20
05412424,SETS,2001-09-20
05412763,SETS,2001-09-20
05409009,SETS,2001-09-20
05405927,LFLOST,2005-01-03
05405927,SETS,2001-09-20
05405927,G03W,1992-05-13
05412507,SETS,2001-09-20
05412507,TMOS,2000-04-20
05412507,SRCH,2000-03-15
05412507,LFLOST,2000-03-01
05412507,SRCH,1990-03-08
05412507,LOST,1990-03-01
05412928,SETS,2001-09-20
05413436,SETS,2001-09-20
05405184,SETS,2001-09-20
05404723,SETS,2001-09-20
05411941,SETS,2001-09-20
05413622,SETS,2001-09-20
05413848,SETS,2001-09-20
05404099,SETS,2001-09-20
05413794,SETS,2001-09-20
05401484,SETS,2001-09-20
05402440,SETS,2001-09-20
05403121,SETS,2001-09-20
05402636,SETS,2001-09-20
05413266,LFLOST,2009-02-11
05413266,LFFOUND,2009-02-11
05413266,SETS,2001-09-20
05413266,TMOS,2000-02-14
05413266,SRCH,2000-01-13
05413266,LOST,1999-12-06
05413266,TMOS,1999-02-11
05413266,SRCH,1999-01-11
05413266,TMOS,1991-02-22
05413266,SRCH,1991-02-01
05413266,LOST,1991-01-28
05414973,SETS,2001-09-20
05400623,SETS,2001-09-20
05402451,SETS,2001-09-20
05402272,LFFOUND,2016-08-26
05402272,SETS,2001-09-20
05414323,SETS,2001-09-20
05401594,LFFOUND,2016-11-21
05401594,LFFOUND,2010-02-19
05401594,SETS,2001-09-20
05415083,SETS,2001-09-20
05415083,ID/M,1984-12-13
05415083,CTIN,1984-12-13
05415083,I.D.,1978-11-29
05415083,DOCK,1984-03-22
05415083,CTIN,1983-12-21
05415083,DOCK,1982-01-12
05401151,SETS,2001-09-20
05399982,SETS,2001-09-20
05414245,SETS,2001-09-20
05400120,SETS,2001-09-20
05400364,SETS,2001-09-20
05416073,SETS,2001-09-20
05416213,SETS,2001-09-20
05415803,SETS,2001-09-20
05416215,SETS,2001-09-20
05416735,SETS,2001-09-20
05398065,SETS,2001-09-20
05399506,SETS,2001-09-20
05415639,SETS,2001-09-20
05415861,SETS,2001-09-20
05417389,SETS,2001-09-20
05417509,SETS,2001-09-20
05417682,SETS,2001-09-20
05417701,SETS,2001-09-20
05417146,SETS,2001-09-20
05417508,SETS,2001-09-20
05418058,SETS,2001-09-20
05418088,SETS,2001-09-20
05409601,SETS,2001-09-20
05418581,SETS,2001-09-20
05415415,SETS,2001-09-20
05419573,SETS,2001-09-20
05414102,SETS,2001-09-20
05419630,SETS,2001-09-20
05419623,SETS,2001-09-20
05419741,SETS,2001-09-20
05419616,SETS,2001-09-20
05419616,TMOS,1986-05-05
05419616,SRCH,1986-01-07
05419616,SRCH,1985-12-23
05419616,LOST,1985-12-23
05419616,SRCH,1984-05-23
05419899,SETS,2001-09-20
05419899,TMOS,1998-08-04
05419899,SRCH,1998-07-08
05419899,LOST,1998-07-01
05420324,SETS,2001-09-20
05420870,SETS,2001-09-20
05420486,SETS,2001-09-20
05420486,FOND,1995-12-14
05420486,SRCH,1995-12-11
05420486,LOST,1995-12-06
05420704,SETS,2001-09-20
05421233,SETS,2001-09-20
05420325,SETS,2001-09-20
05421488,SETS,2001-09-20
05421669,SETS,2001-09-20
05413043,SETS,2001-09-20
05422777,SETS,2001-09-20
05412393,SETS,2001-09-20
05422774,SETS,2001-09-20
05410675,SETS,2001-09-20
05411119,SETS,2001-09-20
05411682,SETS,2001-09-20
05421846,SETS,2001-09-20
05423420,SETS,2001-09-20
05424241,SETS,2001-09-20
05421850,SETS,2001-09-20
05423844,SETS,2001-09-20
05424321,SETS,2001-09-20
05423753,SETS,2001-09-20
05423753,TMOS,1986-05-05
05423753,SRCH,1985-04-15
05423753,LOST,1985-04-15
05424787,SETS,2001-09-20
05423637,SETS,2001-09-20
05425116,SETS,2001-09-20
05410184,SETS,2001-09-20
05423606,SETS,2001-09-20
05409561,SETS,2001-09-20
05425245,SETS,2001-09-20
05425254,SETS,2001-09-20
05425087,SETS,2001-09-20
05425106,SETS,2001-09-20
05425426,SETS,2001-09-20
05425561,SETS,2001-09-20
05422858,SETS,2001-09-20
05426523,SETS,2001-09-20
05426678,SETS,2001-09-20
05425205,GWPR,2002-06-21
05426819,SETS,2001-09-20
05425736,SETS,2001-09-20
05426781,SETS,2001-09-20
05420647,SETS,2001-09-20
05423398,SETS,2001-09-20
05427514,SETS,2001-09-20
05425592,SETS,2001-09-20
05418562,SETS,2001-09-20
05420666,SETS,2001-09-20
05428563,SETS,2001-09-20
05428662,SETS,2001-09-20
05425376,SETS,2001-09-20
05420654,SETS,2001-09-20
05420272,SETS,2001-09-20
05428292,SETS,2001-09-20
05418147,LFFOUND,2016-08-25
05418147,SETS,2001-09-20
05418147,TMOS,1999-08-11
05418147,SRCH,1999-07-12
05418147,LOST,1999-06-09
05418147,SRCH,1985-03-19
05418147,LOST,1985-03-15
05429744,SETS,2001-09-20
05429745,SETS,2001-09-20
05418637,LFFOUND,2011-04-21
05418637,LFLOST,2011-04-18
05418637,LFFOUND,2011-04-18
05418637,SETS,2001-09-20
05419011,SETS,2001-09-20
05429799,SETS,2001-09-20
05430252,SETS,2001-09-20
05429421,SETS,2001-09-20
05429548,SETS,2001-09-20
05429548,TMOS,1991-03-21
05429548,SRCH,1991-02-22
05429548,LOST,1991-02-21
05429548,TMOS,1990-08-07
05429548,SRCH,1990-07-11
05429548,LOST,1990-07-02
05429548,TMOS,1986-05-05
05429548,SRCH,1984-05-22
05429548,LOST,1984-05-22
05419165,SETS,2001-09-20
05429629,SETS,2001-09-20
05429629,SRCH,1983-06-21
05429629,LOST,1983-06-16
05418489,SETS,2001-09-20
05418232,SETS,2001-09-20
05430921,SETS,2001-09-21
05430025,SETS,2001-09-20
05430025,SRCH,1991-04-19
05430025,LOST,1991-04-02
05430025,SRCH,1990-07-11
05430025,LOST,1990-07-11
05430025,TMOS,1987-05-04
05430025,SRCH,1987-04-06
05430025,LOST,1987-04-01
05416371,SETS,2001-09-20
05431254,SETS,2001-09-21
05417083,SETS,2001-09-20
05417340,SETS,2001-09-20
05416219,SETS,2001-09-20
05416219,FOND,1995-08-24
05416219,TMOS,1994-11-17
05416219,SRCH,1994-10-17
05416219,LOST,1994-10-14
05431925,SETS,2001-09-21
05431283,SETS,2001-09-21
05431081,SETS,2001-09-21
05430688,SETS,2001-09-20
05430688,DOCK,1996-10-18
05430688,CTIN,1987-08-31
05430688,DOCK,1987-08-31
05432439,SETS,2001-09-21
05432258,SETS,2001-09-21
05432542,SETS,2001-09-21
05432547,SETS,2001-09-21
05433844,SETS,2001-09-21
05433844,DOCK,1984-12-19
05432859,SETS,2001-09-21
05432859,FOND,1993-07-07
05432859,TMOS,1993-03-10
05432859,SRCH,1993-03-10
05432859,SRCH,1993-02-10
05432859,TMOS,1992-11-04
05432859,SRCH,1992-10-05
05432859,LOST,1992-09-29
05432859,TMOS,1992-06-25
05432859,SRCH,1992-06-09
05432859,FOND,1992-06-09
05432859,SRCH,1992-05-28
05432859,LOST,1992-05-13
05432859,TMOS,1992-01-27
05432859,SRCH,1991-12-30
05432859,LOST,1991-12-27
05432859,TMOS,1991-12-23
05432859,SRCH,1991-12-02
05432859,LOST,1991-11-22
05432859,FOND,1991-10-07
05432859,SRCH,1991-10-04
05432859,SRCH,1991-10-04
05432859,LOST,1991-09-26
05432859,SRCH,1988-07-01
05432859,LOST,1988-07-01
05433971,SETS,2001-09-21
05433971,LOST,1990-11-06
05433971,LOST,1990-11-06
05434107,SETS,2001-09-21
05434083,SETS,2001-09-21
05433701,SETS,2001-09-21
05433701,TMOS,1987-02-10
05433701,SRCH,1987-01-20
05433701,LOST,1987-01-15
05433701,LOST,1986-12-22
05432949,SETS,2001-09-21
05434398,SETS,2001-09-21
05434591,SETS,2001-09-21
05434827,SETS,2001-09-21
05434365,SETS,2001-09-21
05434927,SETS,2001-09-21
05435206,SETS,2001-09-21
05435206,SRCH,1987-09-22
05435206,LOST,1987-09-21
05434403,SETS,2001-09-21
05435568,SETS,2001-09-21
05435511,SETS,2001-09-21
05430564,SETS,2001-09-20
05430230,SETS,2001-09-20
05428996,SETS,2001-09-20
05435819,SETS,2001-09-21
05435681,SETS,2001-09-21
05435491,SETS,2001-09-21
05427153,SETS,2001-09-20
05428968,SETS,2001-09-20
05436500,SETS,2001-09-21
05428222,SETS,2001-09-20
05436102,SETS,2001-09-21
05428757,SETS,2001-09-20
05433482,SETS,2001-09-21
05428492,SETS,2001-09-20
05435892,SETS,2001-09-21
05435892,SRCH,1986-04-22
05435892,SRCH,1986-01-31
05435892,LOST,1986-01-28
05428163,SETS,2001-09-20
05437969,SETS,2001-09-21
05437748,SETS,2001-09-21
05437924,SETS,2001-09-21
05437231,SETS,2001-09-21
05437558,LFFOUND,2012-02-13
05437558,SETS,2001-09-21
05438264,SETS,2001-09-21
05432980,SETS,2001-09-21
05432980,SRCH,1988-10-20
05432980,LOST,1988-10-17
05436766,SETS,2001-09-21
05439110,SETS,2001-09-21
05438334,SETS,2001-09-21
05438334,FOND,1999-12-23
05438334,LOST,1999-12-14
05438523,SETS,2001-09-21
05439350,SETS,2001-09-21
05426954,SETS,2001-09-20
05426954,DOCK,1991-02-14
05426954,DOCK,1986-01-22
05425384,SETS,2001-09-20
05438327,SETS,2001-09-21
05425341,SETS,2001-09-20
05438328,C.ADB,2015-10-05
05438328,C.ADB,2015-07-30
05438328,C.ADB,2015-07-29
05438328,C.ADB,2013-08-22
05438328,SETS,2001-09-21
05438328,C.AD,1989-12-08
05439590,SETS,2001-09-21
05424481,SETS,2001-09-20
05424481,TMOS,1998-08-03
05424481,SRCH,1998-07-08
05424481,LOST,1998-06-23
05440521,SETS,2001-09-21
05439347,SETS,2001-09-21
05440745,SETS,2001-09-21
05440114,SETS,2001-09-21
05439455,SETS,2001-09-21
05440834,SETS,2001-09-21
05440775,SETS,2001-09-21
05440899,SETS,2001-09-21
05441659,SETS,2001-09-21
05437058,LFLOST,2002-12-06
05437058,SETS,2001-09-21
05441785,SETS,2001-09-21
05441778,SETS,2001-09-21
05442492,SETS,2001-09-21
05441104,LFLOST,2004-04-27
05441104,SETS,2001-09-21
05441104,TMOS,1991-04-23
05441104,SRCH,1991-03-25
05441104,LOST,1991-03-14
05441104,SRCH,1989-08-14
05441104,TMOS,1986-12-19
05441104,SRCH,1986-11-07
05441104,LOST,1986-11-05
05441104,TMOS,1986-05-05
05441104,SRCH,1984-05-23
05441104,LOST,1984-05-23
05442084,SETS,2001-09-21
05442084,SRCH,1983-04-13
05442084,LOST,1983-04-13
05442084,DOCK,1982-05-17
05440890,SETS,2001-09-21
05440890,TMOS,1999-03-01
05440890,SRCH,1999-02-05
05440890,LOST,1999-01-26
05440890,SRCH,1998-03-12
05440890,LOST,1998-03-03
05440890,TMOS,1998-01-28
05440890,SRCH,1997-12-29
05440890,LOST,1997-12-19
05440890,FOND,1995-09-20
05440890,SRCH,1995-09-20
05440890,LOST,1995-09-07
05442697,SETS,2001-09-21
05440818,SETS,2001-09-21
05439137,SETS,2001-09-21
05438728,SETS,2001-09-21
05442254,SETS,2001-09-21
05442982,SETS,2001-09-21
05443422,SETS,2001-09-21
05442092,SETS,2001-09-21
05436946,SETS,2001-09-21
05443557,SETS,2001-09-21
05444524,SETS,2001-09-21
05444433,SETS,2001-09-21
05443271,SETS,2001-09-21
05443253,SETS,2001-09-21
05443514,SETS,2001-09-21
05445432,SETS,2001-09-21
05443476,SETS,2001-09-21
05446454,SETS,2001-09-21
05446071,SETS,2001-09-21
05446695,SETS,2001-09-21
05445482,SETS,2001-09-21
05446473,LFFOUND,2016-08-29
05446473,SETS,2001-09-21
05446788,SETS,2001-09-21
05446788,LOST,1983-02-01
05446915,SETS,2001-09-21
05446217,SETS,2001-09-21
05447471,SETS,2001-09-21
05436348,SETS,2001-09-21
05447574,SETS,2001-09-21
05447440,SETS,2001-09-21
05434252,SETS,2001-09-21
05447753,SETS,2001-09-21
05448091,SETS,2001-09-21
05448494,SETS,2001-09-21
05448208,SETS,2001-09-21
05447091,SETS,2001-09-21
05434226,SETS,2001-09-21
05434226,G022,1997-06-05
05448689,SETS,2001-09-21
05447961,SETS,2001-09-21
05449168,SETS,2001-09-21
05434270,SETS,2001-09-21
05432682,SETS,2001-09-21
05449602,SETS,2001-09-21
05434126,SETS,2001-09-21
05449516,SETS,2001-09-21
05449601,SETS,2001-09-21
05449601,DISQ,1988-04-26
05450305,SETS,2001-09-21
05433212,SETS,2001-09-21
05450589,SETS,2001-09-21
05446498,SETS,2001-09-21
05431801,SETS,2001-09-21
05431801,TMOS,1986-04-23
05431801,SRCH,1986-04-03
05431801,LOST,1986-03-26
05431260,SETS,2001-09-21
05450983,SETS,2001-09-21
05450769,SETS,2001-09-21
05450769,TMOS,1986-05-05
05450769,LOST,1985-02-15
05450769,SRCH,1985-02-14
05450646,SETS,2001-09-21
05431622,SETS,2001-09-21
05451159,SETS,2001-09-21
05449392,SETS,2001-09-21
05451333,SETS,2001-09-21
05452485,SETS,2001-09-21
05450903,SETS,2001-09-21
05452430,SETS,2001-09-21
05452496,SETS,2001-09-21
05451643,SETS,2001-09-21
05452342,SETS,2001-09-21
05449592,SETS,2001-09-21
05449307,SETS,2001-09-21
05450149,SETS,2001-09-21
05447744,SETS,2001-09-21
05447744,SRCH,1990-12-28
05447744,LOST,1990-12-28
05447744,LOST,1990-12-12
05448716,SETS,2001-09-21
05453165,SETS,2001-09-21
05453802,SETS,2001-09-21
05453888,SETS,2001-09-21
05453646,SETS,2001-09-21
05454166,SETS,2001-09-21
05454613,SETS,2001-09-21
05454601,SETS,2001-09-21
05454007,SETS,2001-09-21
05454007,FOND,2001-08-17
05454007,TMOS,2001-08-17
05454007,SRCH,2001-07-30
05454007,TMOS,2001-07-30
05454007,LOST,2001-06-12
05454007,SRCH,2001-06-12
05454805,SETS,2001-09-21
05447218,SETS,2001-09-21
05446427,SETS,2001-09-21
05444705,LFFOUND,2002-07-29
05444705,LFLOST,2002-07-25
05444705,SETS,2001-09-21
05444705,TMOS,2001-03-21
05444705,FOND,2001-03-21
05444705,SRCH,2001-03-02
05444705,TMOS,1999-07-06
05444705,SRCH,1999-06-07
05444705,LOST,1999-05-20
05444705,FOND,1998-05-13
05444705,SRCH,1998-05-12
05444705,LOST,1998-05-06
05444705,FOND,1991-08-07
05444705,SRCH,1991-07-12
05444705,LOST,1991-06-27
05454207,SETS,2001-09-21
05454207,TMOS,1988-03-17
05454207,SRCH,1988-02-24
05454207,LOST,1988-02-16
05445807,SETS,2001-09-21
05445115,SETS,2001-09-21
05445115,TMOS,1987-06-03
05445115,SRCH,1987-04-24
05445115,LOST,1987-04-24
05441817,SETS,2001-09-21
05455364,SETS,2001-09-21
05455802,SETS,2001-09-21
05454585,SETS,2001-09-21
05456017,SETS,2001-09-21
05455178,SETS,2001-09-21
05456374,SETS,2001-09-21
05441950,SETS,2001-09-21
05442991,SETS,2001-09-21
05456331,SETS,2001-09-21
05442726,SETS,2001-09-21
05455926,SETS,2001-09-21
05456592,SETS,2001-09-21
05456301,SETS,2001-09-21
05441026,LFFOUND,2016-08-25
05441026,SETS,2001-09-21
05457150,SETS,2001-09-21
05456944,SETS,2001-09-21
05456944,SRCH,1984-11-28
05456944,LOST,1984-11-28
05456911,SETS,2001-09-21
05457160,SETS,2001-09-21
05457301,SETS,2001-09-21
05457301,SRCH,1986-04-22
05457301,SRCH,1986-01-08
05457301,LOST,1986-01-08
05457157,SETS,2001-09-21
05456704,SETS,2001-09-21
05457382,SETS,2001-09-21
05457396,SETS,2001-09-21
05457396,C.AD,1994-04-18
05457435,SETS,2001-09-21
05457476,SETS,2001-09-21
05439445,SETS,2001-09-21
05439445,TMOS,2000-01-07
05439445,SRCH,1999-12-09
05439445,LOST,1999-11-19
05439445,TMOS,1997-05-13
05439445,SRCH,1997-05-13
05439445,LOST,1997-03-18
05439445,TMOS,1996-08-01
05439445,SRCH,1996-07-01
05439445,LOST,1996-06-19
05439445,FOND,1992-12-01
05439445,TMOS,1992-08-20
05439445,SRCH,1992-07-31
05439445,SRCH,1992-07-21
05439445,LOST,1992-07-09
05439445,TMOS,1992-04-10
05439445,SRCH,1992-03-13
05439445,SRCH,1992-03-13
05439445,LOST,1992-03-04
05440714,LFFOUND,2016-08-26
05440714,SETS,2001-09-21
05440399,SETS,2001-09-21
05456523,SETS,2001-09-21
05457555,SETS,2001-09-21
05457314,SETS,2001-09-21
05458427,SETS,2001-09-21
05457996,SETS,2001-09-21
05459318,SETS,2001-09-21
05458213,SETS,2001-09-21
05456494,SETS,2001-09-21
05456494,FOND,1991-08-07
05456494,SRCH,1991-08-07
05456494,LOST,1991-07-26
05459222,SETS,2001-09-21
05455835,SETS,2001-09-21
05455576,SETS,2001-09-21
05460211,SETS,2001-09-21
05460211,PA..,1986-04-21
05455964,SETS,2001-09-21
05456009,SETS,2001-09-21
05461060,SETS,2001-09-21
05459975,SETS,2001-09-21
05461408,SETS,2001-09-21
05460648,SETS,2001-09-21
05461577,SETS,2001-09-21
05461882,SETS,2001-09-21
05460903,SETS,2001-09-21
05462058,SETS,2001-09-21
05462144,SETS,2001-09-21
05462104,SETS,2001-09-21
05462152,SETS,2001-09-21
05462423,SETS,2001-09-21
05462174,LFFOUND,2009-11-18
05462174,SETS,2001-09-21
05462174,FOND,1996-05-01
05462174,LOST,1996-04-30
05462174,SRCH,1990-05-09
05462174,LOST,1990-04-26
05462174,SRCH,1988-08-18
05454907,SETS,2001-09-21
05462481,SETS,2001-09-21
05463262,SETS,2001-09-21
05463151,SETS,2001-09-21
05463314,SETS,2001-09-21
05461902,SETS,2001-09-21
05461582,SETS,2001-09-21
05452864,SETS,2001-09-21
05452734,SETS,2001-09-21
05463317,LFLOST,2005-06-10
05463317,SETS,2001-09-21
05463317,FOND,1992-06-29
05463317,SRCH,1992-06-24
05463317,LOST,1992-06-12
05463317,LOST,1988-03-14
05463317,LOST,1987-11-02
05463317,SRCH,1987-11-02
05463317,LOST,1987-10-28
05462955,LFLOST,2002-12-06
05462955,SETS,2001-09-21
05462955,LOST,2000-06-01
05463326,SETS,2001-09-21
05462725,SETS,2001-09-21
05453135,SETS,2001-09-21
05463814,SETS,2001-09-21
05452627,SETS,2001-09-21
05452627,FOND,1992-04-08
05452627,SRCH,1992-04-03
05452627,LOST,1992-03-25
05464269,SETS,2001-09-21
05464285,SETS,2001-09-21
05464285,TMOS,1993-06-02
05464285,SRCH,1993-05-05
05464285,LOST,1993-04-27
05452266,SETS,2001-09-21
05464790,SETS,2001-09-21
05451251,SETS,2001-09-21
05464926,SETS,2001-09-21
05465138,SETS,2001-09-21
05463927,SETS,2001-09-21
05463927,TMOS,1987-06-03
05463927,SRCH,1987-04-17
05463927,LOST,1987-04-17
05465264,SETS,2001-09-21
05463644,SETS,2001-09-21
05451521,SETS,2001-09-21
05465377,SETS,2001-09-21
05465143,SETS,2001-09-21
05465143,TMOS,1990-12-12
05465143,SRCH,1990-11-13
05465143,LOST,1990-11-05
05465143,TMOS,1988-07-27
05465143,SRCH,1988-06-28
05465143,LOST,1988-06-21
05465143,TMOS,1988-03-07
05465143,SRCH,1988-02-02
05465143,LOST,1988-02-02
05465143,LOST,1988-01-21
05466378,SETS,2001-09-21
05466374,SETS,2001-09-21
05465781,SETS,2001-09-21
05467524,SETS,2001-09-21
05467133,SETS,2001-09-21
05466375,SETS,2001-09-21
05464054,SETS,2001-09-21
05467615,SETS,2001-09-21
05464180,SETS,2001-09-21
05464180,LFLOST,2001-06-11
05464180,SRCH,2001-06-11
05464180,SRCH,2001-01-22
05464180,LOST,2001-01-22
05464180,TMOS,2001-01-19
05464180,SRCH,2000-12-13
05464180,TMOS,2000-12-13
05464180,SRCH,2000-10-27
05464180,LOST,2000-10-27
05464180,TMOS,2000-10-18
05464180,SRCH,2000-09-19
05464180,TMOS,2000-02-11
05464180,SRCH,2000-01-13
05464180,LOST,2000-01-03
05464180,TMOS,1999-12-08
05464180,SRCH,1999-11-09
05464180,LOST,1999-11-02
05464180,FOND,1998-12-28
05464180,SRCH,1998-11-25
05464180,SRCH,1998-11-25
05464180,LOST,1998-11-12
05464180,LOST,1998-11-10
05464180,FOND,1996-03-04
05464180,LOST,1996-03-01
05466908,SETS,2001-09-21
05465274,SETS,2001-09-21
05464488,SETS,2001-09-21
05464488,SRCH,1985-01-08
05464158,SETS,2001-09-21
05468617,SETS,2001-09-21
05468617,FOND,1995-10-13
05468617,SRCH,1995-09-20
05468617,LOST,1995-09-12
05463281,SETS,2001-09-21
05468551,SETS,2001-09-21
05462447,SETS,2001-09-21
05469476,SETS,2001-09-21
05463103,SETS,2001-09-21
05461675,SETS,2001-09-21
05462325,SETS,2001-09-21
05469855,SETS,2001-09-21
05467996,SETS,2001-09-21
05470173,SETS,2001-09-21
05469163,SETS,2001-09-21
05468914,SETS,2001-09-21
05469659,SETS,2001-09-21
05470303,SETS,2001-09-21
05461104,SETS,2001-09-21
05460053,SETS,2001-09-21
05460053,C.AD,1990-12-04
05470964,SETS,2001-09-21
05470758,SETS,2001-09-21
05471029,SETS,2001-09-21
05461029,SETS,2001-09-21
05471087,SETS,2001-09-21
05470565,SETS,2001-09-21
05471565,SETS,2001-09-21
05459402,SETS,2001-09-21
05471398,SETS,2001-09-21
05471398,FOND,2000-01-19
05471398,SRCH,2000-01-13
05471398,FOND,1999-12-23
05471398,SRCH,1999-12-09
05471398,LOST,1999-12-09
05471398,TMOS,1999-12-07
05471398,LOST,1999-11-16
05471398,SRCH,1999-11-08
05471398,LOST,1999-10-22
05471626,SETS,2001-09-21
05471626,G03D,1989-08-08
05471484,SETS,2001-09-21
05472048,SETS,2001-09-21
05472580,SETS,2001-09-21
05472817,LFFOUND,2016-08-26
05472817,SETS,2001-09-21
05472204,SETS,2001-09-21
05473400,SETS,2001-09-21
05471575,SETS,2001-09-21
05473147,SETS,2001-09-21
05460030,SETS,2001-09-21
05473562,SETS,2001-09-21
05473236,SETS,2001-09-21
05457351,SETS,2001-09-21
05457351,G038,1993-04-29
05458268,SETS,2001-09-21
05458879,SETS,2001-09-21
05473395,SETS,2001-09-21
05474218,SETS,2001-09-21
05474269,SETS,2001-09-21
05474342,SETS,2001-09-21
05474302,DOCK,2001-11-06
05474302,SETS,2001-09-21
05474302,DOCK,1990-10-05
05474302,DOCK,1986-07-11
05474392,SETS,2001-09-21
05473489,SETS,2001-09-21
05474932,SETS,2001-09-21
05474989,SETS,2001-09-21
05473998,SETS,2001-09-21
05475122,SETS,2001-09-21
05475483,SETS,2001-09-21
05475434,SETS,2001-09-21
05475173,SETS,2001-09-21
05475173,FOND,1992-09-18
05475173,SRCH,1992-09-18
05475173,FOND,1992-09-16
05475173,LOST,1992-09-04
05472335,SETS,2001-09-21
05472335,PA..,1991-09-23
05475714,SETS,2001-09-21
05475618,SETS,2001-09-21
05473791,SETS,2001-09-21
05471197,SETS,2001-09-21
05475874,SETS,2001-09-21
05475942,SETS,2001-09-21
05470969,SETS,2001-09-21
05476310,SETS,2001-09-21
05476260,SETS,2001-09-21
05477135,SETS,2001-09-21
05476505,SETS,2001-09-21
05477380,SETS,2001-09-21
05469727,SETS,2001-09-21
05468097,SETS,2001-09-21
05468434,SETS,2001-09-21
05478523,SETS,2001-09-21
05478310,SETS,2001-09-21
05478123,SETS,2001-09-21
05478274,SETS,2001-09-21
05478789,SETS,2001-09-21
05476476,SETS,2001-09-21
05478575,SETS,2001-09-21
05478575,DOCK,1984-04-19
05478575,CTIN,1983-01-03
05478575,CTIN,1982-12-21
05469449,SETS,2001-09-21
05478663,SETS,2001-09-21
